,MSZoning,LotFrontage,LotShape,LandContour,LotConfig,LandSlope,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,MoSold,YrSold,SalePrice,NeighType,SalePrice_Log,Age,Baths,2Story,BsmtFinSF,RoadRail,Exterior
678,RL,-0.5540226772786171,IR1,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,0.3320927518502745,-1.2340290569828924,0.8671814305718155,Gable,None,-0.5701992272717892,Gd,Avg,CBlock,Avg,None,None,-0.93074308088637,Gd,Yes,Yes,-1.9548434672750221,-0.5439556925329229,Avg,-0.9311018844135527,-0.956887856653243,None,-3.988814278819697,None,-0.7550856808805708,-0.726763549635617,None,0.25593384358647686,0.1338331294353117,-1.6324555354478187,-1.4599519703955643,-2.9865122120283654,2.2445398059722943,-1.8410503427039162,N,-1.4529148442392579,None,VinylSd
679,RL,-1.5702450715941212,IR1,Oth,Inside,Gtl,Oth,1.462913679917163,-0.6728676671476155,0.5390507518997264,0.1832697584746637,Gable,None,-0.5701992272717892,Gd,Avg,PConc,Gd,Yes,GLQ,0.3142027164694245,Gd,Yes,Yes,-0.48622633950593397,-0.5439556925329229,Gd,-0.9311018844135527,0.5885972978715879,Attchd,0.23687142221903318,Yes,0.5830123887187834,1.1274680201372995,None,1.3691659168900772,0.1338331294353117,0.08406083564808355,1.462080180264946,0.29594403340681186,-0.5078037298373275,0.9709857154419235,N,0.7399340780693023,None,HdBoard
680,RL,-0.33923644726363533,Reg,Lvl,Inside,Gtl,Oth,-1.0181450519570003,-0.6728676671476155,-0.06312729640003094,-0.7448960822286137,Gable,Brick,0.3088559370563167,Avg,Avg,CBlock,Avg,Yes,ALQ,0.09211188026948246,Avg,None,Yes,-1.1939504223300792,0.20791870586109604,Avg,-0.21826644679462734,-0.956887856653243,Oth,0.3649936365101516,Yes,-0.7550856808805708,3.723392217819382,None,-0.48622087194925656,-1.3775019663829307,-0.6676981589924575,-1.4599519703955643,-0.6755289692130237,-0.5488834841031427,-0.12116557863173615,N,0.7492557420767374,Yes,HdBoard
681,RL,0.05613671053198445,IR1,Lvl,Oth,Gtl,1Fam,-0.19112547466561258,2.3420135898460543,0.13759871969988816,0.9648830980142657,Gable,Brick,1.017594163295852,Gd,Avg,CBlock,Avg,None,GLQ,-0.1513369352671519,Gd,Yes,Yes,0.06596776725167856,0.20791870586109604,Gd,-0.21826644679462734,-0.956887856653243,Attchd,0.2408893077748265,Yes,-0.7550856808805708,-0.04687864071888093,None,-1.22837558748499,1.6451682252535542,-0.648904184126444,-1.4599519703955643,-0.6461233789873192,0.6424293896054996,0.4716620056305747,Y,0.6234252413460081,Yes,HdBoard
682,RL,0.4981500947101827,Reg,Lvl,Inside,Gtl,1Fam,-0.19112547466561258,-0.6728676671476155,0.0706900476665818,-0.5494927473437132,Oth,Brick,0.385773263935026,Avg,Avg,CBlock,Gd,None,None,0.18389712645572878,Avg,Yes,Yes,-0.2069234340337986,0.20791870586109604,Avg,0.39982459493922096,0.5885972978715879,Attchd,0.24488568122011362,Yes,-0.7550856808805708,-0.726763549635617,Yes,0.6270112013543436,0.8895006773444329,-0.21664276220813292,0.4880694633781091,-0.049475390916598784,-0.5488834841031427,-0.12116557863173615,N,-1.4529148442392579,None,HdBoard
683,Oth,-0.33923644726363533,Reg,Oth,Inside,Gtl,1Fam,0.6358941026257752,2.3420135898460543,-2.7394741777322857,0.6229272619656898,Gable,None,-0.5701992272717892,Avg,Gd,Oth,Avg,None,None,-0.15956773353979026,Gd,Yes,Yes,1.7799764937191864,0.20791870586109604,Avg,0.9469140869601315,-0.956887856653243,Oth,0.4980382015288722,None,-0.7550856808805708,0.014929078273549612,None,0.25593384358647686,-0.6218344184738095,-0.28555400338351583,-0.48594125350872763,-0.13570599285805382,3.8877299766049043,-0.8567484836790143,Y,-1.4529148442392579,None,Wd Sdng
684,RL,0.5807139640058498,Reg,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,0.3320927518502745,0.03723571164992861,0.72062892940814,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,Gd,None,BLQ,0.2745767437669334,Gd,Yes,Yes,-0.6075565203331518,0.20791870586109604,Gd,-0.9311018844135527,0.5885972978715879,Attchd,0.19117887155019908,Yes,1.0290450785852348,-0.726763549635617,Yes,1.7402432746579437,0.1338331294353117,-0.3168772948268717,0.4880694633781091,-0.17588943135867813,0.560269881073869,-0.12116557863173615,N,0.8567225344327335,None,HdBoard
685,RL,1.1846326630175283,Reg,Lvl,Inside,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,0.7063224319829923,0.42752392708078935,Oth,Brick,3.0064564725881917,Gd,Avg,PConc,Gd,Yes,GLQ,0.3745911974556696,Gd,Yes,Yes,1.6018930278236077,0.20791870586109604,Gd,1.4386613621024578,0.5885972978715879,Attchd,0.7284360100785995,Yes,1.2361316845946586,1.652833631572959,None,0.6270112013543436,0.1338331294353117,1.988516955404121,1.462080180264946,1.796991742017812,-0.5078037298373275,1.4039433037888367,Y,0.884221822194643,None,Wd Sdng
686,RL,0.10273756815954406,IR1,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,0.3320927518502745,-0.09658163241668413,-0.7937469159498388,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,Gd,Yes,ALQ,0.1022090362837632,Avg,Yes,Yes,-1.161774396512851,0.20791870586109604,Avg,-0.9311018844135527,0.5885972978715879,Attchd,-0.0408421297542052,Yes,-0.7550856808805708,-0.726763549635617,None,-0.48622087194925656,-1.3775019663829307,-0.6739628172811287,0.4880694633781091,-0.68540686540738,-0.5488834841031427,-0.8567484836790143,N,0.617534742986733,None,HdBoard
687,RL,0.05613671053198445,IR1,Oth,Oth,Oth,1Fam,1.462913679917163,-0.6728676671476155,0.43868774384976683,-0.01213357641023679,Gable,None,-0.5701992272717892,Gd,Avg,PConc,Gd,Yes,GLQ,0.6440327920623915,Avg,Yes,Yes,0.5648241753685378,-0.5439556925329229,Gd,-0.9311018844135527,0.5885972978715879,Attchd,0.3512659490740831,Yes,0.15290943777613383,-0.29410951668860313,None,2.1113206324258105,-1.3775019663829307,1.1615820612995258,1.462080180264946,1.249841641557823,-0.5488834841031427,0.9709857154419235,N,0.8766815763170286,None,HdBoard
688,Oth,0.05613671053198445,Reg,Lvl,Inside,Gtl,Oth,-0.19112547466561258,-0.6728676671476155,1.0743201281661774,0.9160322642930406,Gable,Brick,0.35830279004977267,Gd,Avg,PConc,Gd,Yes,GLQ,-0.016719581596514165,Gd,Yes,Yes,-1.540757376860081,-1.7279833353245033,Gd,-2.82754311858274,-0.956887856653243,Attchd,0.16352934136053357,Yes,0.519293433023576,-0.726763549635617,None,-0.48622087194925656,1.6451682252535542,-0.49228772690966466,0.4880694633781091,-0.4134607232124205,-0.5488834841031427,-0.12116557863173615,N,0.6920397615888764,None,VinylSd
689,RL,0.14876785041605875,Reg,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,1.3370531708481643,-0.06312729640003094,-0.7448960822286137,Gable,None,-0.5701992272717892,Avg,Gd,CBlock,Avg,None,ALQ,-0.0004502635571976784,Gd,Yes,Yes,-1.4889128776247156,0.20791870586109604,Avg,-0.9311018844135527,-0.956887856653243,Oth,0.22468613321520833,Yes,-0.7550856808805708,-0.726763549635617,None,0.25593384358647686,0.8895006773444329,-0.7240800835904981,-0.48594125350872763,-0.7658421755578831,-0.5488834841031427,-1.8410503427039162,N,0.3271852050466422,None,MetalSd
690,RL,-0.33923644726363533,Reg,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,0.3320927518502745,-0.5983966726664819,-0.6471944147861635,Gable,None,-0.5701992272717892,Avg,Avg,PConc,Avg,None,None,0.07443735356419705,Gd,Yes,Yes,0.04759938246399816,0.7698052339930662,Avg,0.39982459493922096,-0.956887856653243,Oth,0.33257087771245597,Yes,-0.7550856808805708,-0.726763549635617,None,-0.48622087194925656,0.1338331294353117,-0.5925222595284035,-1.4599519703955643,-0.5598928951714907,0.19055209268153175,-0.12116557863173615,Y,-1.4529148442392579,None,MetalSd
691,RL,-0.33923644726363533,Reg,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,0.3320927518502745,-0.06312729640003094,-0.7448960822286137,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,Avg,None,ALQ,-0.0004502635571976784,Avg,Yes,Yes,-1.4889128776247156,0.20791870586109604,Gd,-0.9311018844135527,-0.956887856653243,Oth,0.4548115493879673,Yes,0.009541787461917316,-0.726763549635617,None,1.7402432746579437,0.8895006773444329,-0.7741973498998675,-0.48594125350872763,-0.8489043828203681,-0.5488834841031427,-1.8410503427039162,N,0.667958153279259,None,HdBoard
692,RL,0.05613671053198445,IR1,Lvl,Oth,Gtl,1Fam,-0.19112547466561258,3.346974008843944,0.5390507518997264,1.062584765456716,Oth,Brick,0.858265414761383,Gd,Gd,CBlock,Gd,None,GLQ,0.015564947827185038,Gd,Yes,Yes,0.45330693613225764,0.20791870586109604,Gd,-0.9311018844135527,0.5885972978715879,Attchd,0.32304874505928266,Yes,1.5706562019944972,-0.04687864071888093,None,2.1113206324258105,0.8895006773444329,0.4975282827003812,0.4880694633781091,0.7052804631605128,0.231631846947347,0.9709857154419235,N,0.7571301280164183,None,Wd Sdng
693,RL,-0.13629517533823768,Reg,Lvl,Inside,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,1.174683136216137,1.062584765456716,Gable,Oth,-0.11968345555363494,Gd,Avg,PConc,Gd,Yes,GLQ,0.3171914216192352,Gd,Yes,Yes,-0.47670240485300963,-0.5439556925329229,Gd,-0.21826644679462734,-0.956887856653243,Attchd,0.4260103210088711,Yes,0.29627708809035036,-0.726763549635617,None,-1.5994529452528568,0.8895006773444329,0.15297207682346647,0.4880694633781091,0.3689064732662698,-0.5488834841031427,0.9709857154419235,N,0.7210383633932183,None,VinylSd
694,RL,0.7796958477609217,Reg,Lvl,Oth,Gtl,Oth,-1.0181450519570003,-0.6728676671476155,-0.46457932859986917,-1.331106086883315,Gable,Brick,-0.048260223451976336,Avg,Avg,CBlock,Avg,None,None,0.5526219099189001,Avg,Yes,Yes,0.6245536981173604,0.7698052339930662,Avg,1.4386613621024578,-0.956887856653243,Oth,0.6570641044633811,Yes,-0.7550856808805708,-0.340465305932926,None,0.25593384358647686,0.8895006773444329,-0.9057551739619623,-0.48594125350872763,-1.0807985262474633,-0.5488834841031427,0.9709857154419235,N,-1.4529148442392579,None,VinylSd
695,Oth,-0.7822703453606603,Reg,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,-0.6728676671476155,-1.5685724171494242,-1.7219127566531163,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,Avg,None,BLQ,-0.08891655911356784,Avg,Yes,None,-0.5342453197089715,-0.5439556925329229,Avg,-0.9311018844135527,-0.956887856653243,Oth,0.32185006158697677,Yes,-0.7550856808805708,-0.3713691654291413,None,-1.9705303030207235,0.8895006773444329,-0.9934603900033587,-1.4599519703955643,-1.2480405037179214,0.4781103725422385,-1.8410503427039162,N,0.267233672619105,None,MetalSd
696,RL,-1.6446557969917828,IR1,Lvl,Inside,Gtl,Oth,1.462913679917163,-0.6728676671476155,0.7732311040162987,0.5252255945232396,Gable,None,-0.5701992272717892,Gd,Avg,PConc,Gd,None,GLQ,0.5592313507629052,Gd,Yes,Yes,0.33446089245894495,-0.5439556925329229,Gd,-0.9311018844135527,0.5885972978715879,Attchd,0.40044695124135243,Yes,1.1325883815899467,1.6219297720767438,None,-1.22837558748499,1.6451682252535542,0.6792033730718453,1.462080180264946,0.8662138412764049,-0.5078037298373275,0.9709857154419235,N,0.8863086017430979,None,CemntBd
697,RL,0.2835821792872836,IR1,Lvl,Oth,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,1.0408657921495241,0.8671814305718155,Gable,Brick,1.8581906641846033,Gd,Avg,PConc,Gd,Yes,GLQ,0.003577022834044302,Gd,Yes,Yes,-0.6875255470826376,0.20791870586109604,Gd,-0.21826644679462734,0.5885972978715879,Attchd,0.18974924323547165,Yes,0.519293433023576,-0.38682109517724894,None,-0.48622087194925656,-0.6218344184738095,0.06526686078207002,1.462080180264946,0.27567650531688925,-0.5488834841031427,0.9709857154419235,N,0.7479977168331502,None,VinylSd
698,RL,0.5807139640058498,Reg,Lvl,Oth,Gtl,1Fam,-1.0181450519570003,0.3320927518502745,-0.3642163205499096,-0.10983524385268705,Oth,None,-0.5701992272717892,Avg,Avg,CBlock,Avg,None,BLQ,-0.0004502635571976784,Gd,Yes,Yes,-0.6925863669344979,0.20791870586109604,Avg,-0.21826644679462734,0.5885972978715879,Attchd,-0.11582333835297039,Yes,0.5591177803330807,-0.726763549635617,Yes,-1.22837558748499,0.8895006773444329,-0.637627799206836,-1.4599519703955643,-0.6286418297262494,0.35487110974479275,-0.12116557863173615,N,0.6574491756571399,Yes,HdBoard
699,Oth,-0.33923644726363533,Reg,Lvl,Inside,Gtl,1Fam,0.6358941026257752,1.3370531708481643,-1.9365701133326092,-0.7448960822286137,Gable,None,-0.5701992272717892,Avg,Avg,Oth,Gd,Yes,Rec,0.015564947827185038,Avg,None,Yes,0.6105877036257216,-0.5439556925329229,Avg,-0.21826644679462734,2.134082452396419,Oth,-0.0024370917633104437,None,-0.7550856808805708,4.542344494469087,None,1.3691659168900772,-1.3775019663829307,-0.24170139536281762,-0.48594125350872763,-0.08049479144505262,1.7515827547825111,-0.8567484836790143,Y,0.5283799487762291,None,Wd Sdng
700,RL,-0.33923644726363533,Reg,Lvl,Inside,Gtl,Oth,-1.0181450519570003,-0.6728676671476155,-0.7322140167330946,-1.7219127566531163,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,None,None,None,-5.811143209904325,Gd,None,None,-0.9667298328012295,-0.5439556925329229,Avg,-0.21826644679462734,-0.956887856653243,Oth,0.13325124297054947,Yes,-0.7550856808805708,-0.726763549635617,None,0.25593384358647686,-1.3775019663829307,-1.112488897488111,-0.48594125350872763,-1.4941735040144235,-0.5488834841031427,-0.12116557863173615,N,-1.4529148442392579,None,Other
701,RL,0.23917604797551825,IR1,Oth,Oth,Gtl,1Fam,1.462913679917163,-0.6728676671476155,1.1077744641828304,0.9648830980142657,Gable,None,-0.5701992272717892,Gd,Avg,PConc,Gd,None,None,0.028396070793701416,Gd,Yes,Yes,0.6678554458139053,0.20791870586109604,Gd,0.9469140869601315,0.5885972978715879,Attchd,0.5849037860221721,Yes,-0.7550856808805708,1.0656603011448689,None,-0.11514351418138984,-1.3775019663829307,0.7218030494348092,0.4880694633781091,0.9025205790855678,-0.5488834841031427,0.4716620056305747,Y,-1.4529148442392579,None,VinylSd
702,RL,-0.33923644726363533,Reg,Lvl,Inside,Gtl,Oth,-1.0181450519570003,-0.6728676671476155,0.5055964158830731,0.13441892475343858,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,Gd,Yes,GLQ,0.2930469185532907,Avg,Yes,Yes,-0.5536423028693638,0.20791870586109604,Avg,-0.9311018844135527,-0.956887856653243,None,-3.988814278819697,Yes,0.20069865454753935,-0.726763549635617,None,-1.22837558748499,0.8895006773444329,-0.041232330125339986,-1.4599519703955643,0.1576729817997726,-0.5078037298373275,2.998983785840887,N,0.892213382575659,None,Other
703,RL,-0.08724891339769637,IR1,Lvl,Inside,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,1.0743201281661774,0.9160322642930406,Gable,None,-0.5701992272717892,Gd,Avg,PConc,Gd,None,None,-0.0004502635571976784,Gd,Yes,Yes,0.5399412870369568,0.20791870586109604,Gd,0.39982459493922096,-0.956887856653243,Attchd,0.36044497713789386,Yes,0.7343449084949009,0.13854451625841072,None,-0.8572982297171233,0.8895006773444329,0.0965901522254259,0.4880694633781091,0.30936655218884535,-0.5488834841031427,0.4716620056305747,Y,-1.4529148442392579,None,VinylSd
704,Oth,-0.33923644726363533,Reg,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,1.3370531708481643,-2.070387457399222,0.8183305968505904,Gable,None,-0.5701992272717892,Avg,Gd,Oth,Avg,None,None,-0.947166862927695,Gd,Yes,Yes,-0.031025728800314258,-0.5439556925329229,Avg,0.39982459493922096,-0.956887856653243,Oth,0.06861788122983055,Yes,1.395429073832677,-0.726763549635617,Yes,-0.48622087194925656,-0.6218344184738095,-0.6301102092604305,-0.48594125350872763,-0.6170538574474439,3.2304539083518606,-0.12116557863173615,Y,-1.4529148442392579,None,Wd Sdng
705,RL,-0.08724891339769637,IR1,Lvl,Inside,Gtl,1Fam,-0.19112547466561258,2.3420135898460543,-0.3642163205499096,0.5252255945232396,Oth,None,-0.5701992272717892,Avg,Gd,CBlock,Avg,Yes,GLQ,0.046866551938463244,Gd,Yes,Yes,-1.338131105527292,0.20791870586109604,Gd,-0.9311018844135527,-0.956887856653243,Oth,-0.06494288100997651,Yes,0.5830123887187834,-0.726763549635617,Yes,-0.48622087194925656,0.1338331294353117,-0.5048170434870071,-1.4599519703955643,-0.43131031912721085,0.8889079152003909,0.4716620056305747,N,0.766854789923206,Yes,HdBoard
706,RL,-0.08724891339769637,Reg,Lvl,Inside,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,0.9405027840995646,0.7694797631293652,Gable,Brick,0.023163008649682272,Avg,Avg,PConc,Gd,None,None,0.4011601881675817,Gd,Yes,Yes,-0.20912397024437449,0.20791870586109604,Avg,-0.21826644679462734,-0.956887856653243,Attchd,0.32185006158697677,Yes,0.20069865454753935,0.12309258651030307,Yes,2.1113206324258105,-0.6218344184738095,-0.041232330125339986,0.4880694633781091,0.1576729817997726,-0.5078037298373275,-0.12116557863173615,N,-1.4529148442392579,None,VinylSd
707,RL,0.14876785041605875,IR1,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,0.3320927518502745,-0.29730764851660324,0.6717780956869149,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,Gd,Yes,ALQ,-0.4265689988422447,Gd,Yes,Yes,0.03530061503672266,0.20791870586109604,Avg,-0.21826644679462734,0.5885972978715879,Attchd,0.24753810221267458,Yes,1.6503048966135063,-0.726763549635617,None,1.3691659168900772,0.8895006773444329,-0.0913495964347094,-1.4599519703955643,0.10018894298871213,0.9299876694662061,0.4716620056305747,N,0.5672967192838785,None,HdBoard
708,RL,-1.497399121790684,IR1,Oth,Inside,Gtl,Oth,1.462913679917163,-0.6728676671476155,0.7063224319829923,0.37867309335956423,Gable,None,-0.5701992272717892,Gd,Avg,PConc,Gd,None,GLQ,0.392839465798673,Gd,Yes,Yes,-0.2356391372261799,-0.5439556925329229,Gd,-0.9311018844135527,0.5885972978715879,Attchd,0.2233198135860671,Yes,0.009541787461917316,-0.726763549635617,None,1.3691659168900772,0.1338331294353117,-0.02870301354799763,1.462080180264946,0.17184327281600126,-0.5488834841031427,0.9709857154419235,N,0.7250707521577904,None,HdBoard
709,RL,0.05613671053198445,IR1,Lvl,Inside,Gtl,1Fam,1.462913679917163,3.346974008843944,0.13759871969988816,0.5252255945232396,Oth,Brick,1.017594163295852,Ex,Gd,CBlock,Avg,None,GLQ,0.24785439603235238,Gd,Yes,Yes,1.9806611534476721,0.7698052339930662,Gd,2.2967390787147193,2.134082452396419,Oth,0.6110608864174132,Yes,-0.7550856808805708,2.425430118978341,None,0.25593384358647686,0.1338331294353117,1.4723091124176162,0.4880694633781091,1.4694645427523376,0.27271160121316224,1.787166051057363,Y,0.6886222538292418,None,VinylSd
710,RL,0.05613671053198445,IR1,Lvl,Inside,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,0.9405027840995646,0.72062892940814,Gable,None,-0.5701992272717892,Gd,Avg,PConc,Gd,None,GLQ,0.08470654210121761,Gd,Yes,Yes,1.3782953077419813,0.7698052339930662,Gd,0.9469140869601315,0.5885972978715879,Oth,0.3396352392394864,Yes,1.0290450785852348,0.10764065676219543,None,-0.8572982297171233,0.8895006773444329,0.6729387147831741,0.4880694633781091,0.860830634901519,-0.5488834841031427,0.4716620056305747,Y,0.45192117775380736,None,VinylSd
711,Oth,-0.08724891339769637,IR1,Lvl,Oth,Gtl,1Fam,0.6358941026257752,1.3370531708481643,-3.0740175378988175,0.8671814305718155,Oth,None,-0.5701992272717892,Gd,Avg,Oth,Avg,None,None,0.3231441710656034,Avg,None,Yes,1.8884700540963542,0.7698052339930662,Gd,0.9469140869601315,0.5885972978715879,Oth,0.6380094418640879,None,0.6865556917234953,-0.726763549635617,None,-0.48622087194925656,0.8895006773444329,1.0485550964553205,-0.48594125350872763,1.1650042233415763,4.503926290592133,-0.8567484836790143,Y,-1.4529148442392579,None,Other
712,RL,-0.3917647595985243,IR1,Lvl,Inside,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,0.8066854400329518,0.5252255945232396,Oth,Brick,1.2868048073713345,Gd,Avg,PConc,Gd,None,GLQ,0.6317381215651705,Gd,Yes,Yes,0.5256454566507727,0.20791870586109604,Gd,0.39982459493922096,0.5885972978715879,Attchd,0.307316411703388,Yes,1.1564829899756495,0.13854451625841072,None,-1.22837558748499,1.6451682252535542,0.9786540392703275,1.462080180264946,1.1110845895732238,-0.5488834841031427,0.9709857154419235,N,0.800217665086456,None,VinylSd
713,RL,-0.9020447289054329,Reg,Lvl,Inside,Gtl,1Fam,-1.0181450519570003,-0.6728676671476155,-0.8994856968163606,-1.7219127566531163,Gable,None,-0.5701992272717892,Avg,Avg,Oth,None,None,None,-5.811143209904325,Avg,None,None,0.1663175081750781,0.7698052339930662,Avg,1.4386613621024578,-0.956887856653243,Oth,-0.1707997356317807,None,-0.022317690385686356,-0.726763549635617,None,-0.8572982297171233,0.8895006773444329,-1.0561069728900705,-1.4599519703955643,-1.3746113669605464,-0.3434847127740665,-0.12116557863173615,Y,-1.4529148442392579,None,WdShing
714,Oth,-0.609752162742495,Reg,Lvl,Oth,Gtl,1Fam,-1.0181450519570003,1.3370531708481643,-2.070387457399222,0.9160322642930406,Gable,None,-0.5701992272717892,Avg,Avg,Oth,Avg,None,None,-0.3433228496294734,Gd,Yes,Yes,-0.7027306091754365,0.20791870586109604,Avg,0.39982459493922096,-0.956887856653243,None,-3.988814278819697,None,-0.7550856808805708,1.745545210061605,None,-0.11514351418138984,1.6451682252535542,-1.074900947756084,-0.48594125350872763,-1.413844257994467,3.312613416883491,-1.8410503427039162,Y,-1.4529148442392579,None,Wd Sdng
715,RL,0.05613671053198445,Reg,Lvl,Inside,Gtl,1Fam,0.6358941026257752,-0.6728676671476155,1.0408657921495241,0.8671814305718155,Gable,None,-0.5701992272717892,Gd,Avg,PConc,Gd,None,None,-0.23052315283497057,Gd,Yes,Yes,-0.27355070246842556,0.20791870586109604,Gd,-0.21826644679462734,-0.956887856653243,Attchd,0.13325124297054947,Yes,-0.7550856808805708,0.014929078273549612,None,0.6270112013543436,-0.6218344184738095,-0.25423071194015995,0.4880694633781091,-0.09614751269684949,-0.5488834841031427,0.4716620056305747,Y,-1.4529148442392579,Yes,VinylSd
716,RL,0.5396541220247043,IR1,Lvl,Inside,Gtl,1Fam,-0.19112547466561258,-0.6728676671476155,0.840139776049605,0.5740764282444647,Gable,None,-0.5701992272717892,Avg,Gd,PConc,Gd,Yes,GLQ,0.4874867036768389,Gd,Yes,Yes,0.09637167732848646,0.20791870586109604,Gd,-0.21826644679462734,-0.956887856653243,Attchd,0.3649936365101516,Yes,0.5830123887187834,-0.30956144643671074,None,0.25593384358647686,-1.3775019663829307,0.4348816998136694,0.4880694633781091,0.6473380204863158,-0.5488834841031427,0.9709857154419235,N,0.892213382575659,None,VinylSd
717,RL,0.5807139640058498,Reg,Lvl,Inside,Gtl,1Fam,1.462913679917163,-0.6728676671476155,1.1077744641828304,0.9648830980142657,Gable,Brick,0.40774964304322864,Gd,Avg,PConc,Gd,Yes,None,0.15476337756283237,Gd,Yes,Yes,1.1466610180252756,0.20791870586109604,Gd,0.9469140869601315,0.5885972978715879,Attchd,0.6491785142834358,Yes,0.7741692558044054,0.07673679726598016,None,-1.22837558748499,-1.3775019663829307,1.167846719588197,1.462080180264946,1.2544621071121085,-0.5488834841031427,0.4716620056305747,Y,-1.4529148442392579,None,VinylSd
718,RL,-0.2874470881627622,Reg,Lvl,Inside,Gtl,1Fam,-0.19112547466561258,2.3420135898460543,-0.09658163241668413,0.9648830980142657,Gable,None,-0.5701992272717892,Avg,Avg,CBlock,Avg,None,GLQ,0.15128234248954617,Gd,Yes,Yes,-1.0053953165837295,0.20791870586109604,Gd,-0.9311018844135527,-0.956887856653243,Oth,0.19260573446654325,Yes,0.6069069971044861,0.014929078273549612,None,0.25593384358647686,0.8895006773444329,-0.32940661140421407,-0.48594125350872763,-0.1921422571133193,0.9299876694662061,-0.12116557863173615,N,0.7972646552170373,None,Other
719,Oth,-2.0430205639625614,Reg,Lvl,Inside,Gtl,Oth,-0.19112547466561258,-0.6728676671476155,0.9070484480829114,0.6717780956869149,Gable,Brick,4.341521503411503,Avg,Avg,PConc,Gd,None,GLQ,-0.1466639035588775,Gd,Yes,Yes,0.04964502713091193,0.20791870586109604,Avg,-0.21826644679462734,-0.956887856653243,Oth,0.19260573446654325,Yes,-0.7550856808805708,-0.3559172356810337,None,-1.22837558748499,0.8895006773444329,-0.12267288787806527,1.462080180264946,0.06359032322936903,-0.5488834841031427,0.4716620056305747,Y,0.5214533830268064,None,MetalSd
720,RL,0.05613671053198445,IR1,Lvl,Inside,Gtl,1Fam,1.462913679917163,-0.6728676671476155,1.174683136216137,1.062584765456716,Gable,None,-0.5701992272717892,Gd,Avg,PConc,Gd,Yes,GLQ,0.0015653560799183317,Gd,Yes,Yes,0.6105877036257216,0.20791870586109604,Gd,0.39982459493922096,-0.956887856653243,Attchd,0.36725790564985616,Yes,0.39185552163316134,0.8956890739156849,None,-0.8572982297171233,0.8895006773444329,0.37223511692695765,0.4880694633781091,0.5880448234868203,-0.5488834841031427,0.4716620056305747,Y,-0.1839666078733042,None,VinylSd
721,RL,0.14876785041605875,Reg,Lvl,Inside,Gtl,1Fam,-0.19112547466561258,0.3320927518502745,-0.43112499258321596,-1.28225525316209,Oth,None,-0.5701992272717892,Avg,Avg,CBlock,Avg,None,Rec,-0.0004502635571976784,Gd,Yes,Yes,-1.4889128776247156,-0.5439556925329229,Avg,-0.9311018844135527,-0.956887856653243,Oth,-0.0408421297542052,Yes,-0.7550856808805708,-0.726763549635617,None,1.3691659168900772,0.8895006773444329,-0.6864921338584711,-0.48594125350872763,-0.7052784895848437,-0.5488834841031427,-1.8410503427039162,N,0.6669204586681019,None,Wd Sdng
722,Oth,-0.33923644726363533,Reg,Lvl,Oth,Gtl,1Fam,-1.0181450519570003,-0.6728676671476155,-1.6020267531660775,-1.7219127566531163,Gable,None,-0.5701992272717892,Avg,Avg,PConc,Avg,Yes,LwQ,0.25023925571323646,Avg,Yes,Yes,-0.3164167627403633,-0.5439556925329229,Avg,-0.9311018844135527,-0.956887856653243,Oth,0.19260573446654325,Yes,-0.7550856808805708,-0.726763549635617,None,1.3691659168900772,0.8895006773444329,-1.0310483397353858,-1.4599519703955643,-1.32322478823905,0.5191901268080538,-1.8410503427039162,N,0.5396279638181648,Yes,Wd Sdng
